specimen,tooth_class,num_amtl,sockets,prop_lost,age,prob_male,genus,pop
MH24894,Premolar,0,4,0,58.6886885,0.75,Homo sapiens,Sami
MH24934A,Anterior,0,6,0,30.3813014,0.25,Homo sapiens,Buriat
MH24934A,Posterior,0,6,0,30.3813014,0.25,Homo sapiens,Buriat
MH24934A,Premolar,0,4,0,30.3813014,0.25,Homo sapiens,Buriat
MH24934B,Anterior,0,6,0,40,0.75,Homo sapiens,Buriat
MH24934B,Posterior,6,6,1,40,0.75,Homo sapiens,Buriat
MH24934B,Premolar,1,4,0.25,40,0.75,Homo sapiens,Buriat
MH24934C,Anterior,6,6,1,55,0.75,Homo sapiens,Buriat
MH24934C,Posterior,5,6,0.833333333333333,55,0.75,Homo sapiens,Buriat
MH24934C,Premolar,3,4,0.75,55,0.75,Homo sapiens,Buriat
MH2896,Anterior,0,12,0,22.1568264,0.5,Homo sapiens,Khoi-San
MH2896,Posterior,0,12,0,22.1568264,0.5,Homo sapiens,Khoi-San
MH2896,Premolar,0,8,0,22.1568264,0.5,Homo sapiens,Khoi-San
MH3337,Anterior,1,6,0.166666666666667,33.4930246,0.75,Homo sapiens,Australian aboriginie
MH3337,Posterior,0,6,0,33.4930246,0.75,Homo sapiens,Australian aboriginie
MH3337,Premolar,0,4,0,33.4930246,0.75,Homo sapiens,Australian aboriginie
MH3616,Anterior,1,12,0.083333333333333,33.7950437,0.75,Homo sapiens,Australian aboriginie
MH3616,Posterior,0,12,0,33.7950437,0.75,Homo sapiens,Australian aboriginie
MH3616,Premolar,0,8,0,33.7950437,0.75,Homo sapiens,Australian aboriginie
MH3619,Anterior,0,12,0,22.0770253,0.75,Homo sapiens,Tasmanien
MH3619,Posterior,0,12,0,22.0770253,0.75,Homo sapiens,Tasmanien
MH3619,Premolar,0,8,0,22.0770253,0.75,Homo sapiens,Tasmanien
MH3638,Anterior,0,12,0,26.8510328,0.25,Homo sapiens,Tasmanien
MH3638,Posterior,0,12,0,26.8510328,0.25,Homo sapiens,Tasmanien
MH3638,Premolar,0,8,0,26.8510328,0.25,Homo sapiens,Tasmanien
MH4459,Anterior,0,12,0,36.0500389,0.75,Homo sapiens,Australian aboriginie
MH4459,Posterior,0,12,0,36.0500389,0.75,Homo sapiens,Australian aboriginie
MH4459,Premolar,0,8,0,36.0500389,0.75,Homo sapiens,Australian aboriginie
MH4460,Anterior,0,12,0,32.059041,0.25,Homo sapiens,Australian aboriginie
MH4460,Posterior,3,12,0.25,32.059041,0.25,Homo sapiens,Australian aboriginie
MH4460,Premolar,1,8,0.125,32.059041,0.25,Homo sapiens,Australian aboriginie
MH4665,Anterior,0,12,0,23.813028,0.25,Homo sapiens,Australian aboriginie
MH4665,Posterior,0,12,0,23.813028,0.25,Homo sapiens,Australian aboriginie
MH4665,Premolar,0,8,0,23.813028,0.25,Homo sapiens,Australian aboriginie
MH4763,Anterior,1,12,0.083333333333333,22.0770253,0.25,Homo sapiens,Australian aboriginie
MH4763,Posterior,1,13,0.076923076923077,22.0770253,0.25,Homo sapiens,Australian aboriginie
MH4763,Premolar,0,8,0,22.0770253,0.25,Homo sapiens,Australian aboriginie
MH4765,Anterior,1,6,0.166666666666667,25.2000219,0.25,Homo sapiens,Australian aboriginie
MH4765,Posterior,1,5,0.2,25.2000219,0.25,Homo sapiens,Australian aboriginie
MH4765,Premolar,0,4,0,25.2000219,0.25,Homo sapiens,Australian aboriginie
MH4767,Anterior,0,12,0,15.567015,0.25,Homo sapiens,Tasmanien
MH4767,Posterior,2,12,0.166666666666667,15.567015,0.25,Homo sapiens,Tasmanien
MH4767,Premolar,0,8,0,15.567015,0.25,Homo sapiens,Tasmanien
MH5325,Anterior,0,6,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
MH5325,Posterior,0,6,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
MH5325,Premolar,0,4,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
MH5327,Anterior,0,6,0,25.9830314,0.25,Homo sapiens,Australian aboriginie
MH5327,Posterior,0,6,0,25.9830314,0.25,Homo sapiens,Australian aboriginie
MH5327,Premolar,0,4,0,25.9830314,0.25,Homo sapiens,Australian aboriginie
MH5328,Anterior,0,6,0,29.4550369,0.25,Homo sapiens,Australian aboriginie
MH5328,Posterior,0,6,0,29.4550369,0.25,Homo sapiens,Australian aboriginie
MH5328,Premolar,0,4,0,29.4550369,0.25,Homo sapiens,Australian aboriginie
MH5329,Anterior,2,12,0.166666666666667,24.2470287,0.25,Homo sapiens,Australian aboriginie
MH5329,Posterior,0,12,0,24.2470287,0.25,Homo sapiens,Australian aboriginie
MH5329,Premolar,0,8,0,24.2470287,0.25,Homo sapiens,Australian aboriginie
MH5330,Anterior,0,12,0,17.3030178,0.25,Homo sapiens,Australian aboriginie
MH5330,Posterior,0,12,0,17.3030178,0.25,Homo sapiens,Australian aboriginie
MH5330,Premolar,0,8,0,17.3030178,0.25,Homo sapiens,Australian aboriginie
MH5563,Anterior,2,6,0.333333333333333,51.9,0.25,Homo sapiens,Khoi-San
MH5563,Posterior,2,6,0.333333333333333,51.9,0.25,Homo sapiens,Khoi-San
MH5563,Premolar,2,4,0.5,51.9,0.25,Homo sapiens,Khoi-San
MH8057,Anterior,0,12,0,53.3956885,0.25,Homo sapiens,Sami
MH8057,Posterior,0,12,0,53.3956885,0.25,Homo sapiens,Sami
MH8057,Premolar,0,8,0,53.3956885,0.25,Homo sapiens,Sami
NMNH225025,Anterior,0,6,0,37.551766,0.5,Homo sapiens,Chucki
NMNH225025,Posterior,0,6,0,37.551766,0.5,Homo sapiens,Chucki
NMNH225025,Premolar,0,4,0,37.551766,0.5,Homo sapiens,Chucki
NMNH225028,Anterior,0,6,0,38.3400851,0.75,Homo sapiens,Chucki
NMNH225028,Posterior,0,6,0,38.3400851,0.75,Homo sapiens,Chucki
NMNH225028,Premolar,0,4,0,38.3400851,0.75,Homo sapiens,Chucki
NMNH225029,Anterior,0,6,0,47.0115957,0.25,Homo sapiens,Chucki
NMNH225029,Posterior,0,6,0,47.0115957,0.25,Homo sapiens,Chucki
NMNH225029,Premolar,0,4,0,47.0115957,0.25,Homo sapiens,Chucki
NMNH225032,Anterior,4,6,0.666666666666667,55,0.75,Homo sapiens,Chucki
NMNH225032,Posterior,4,4,1,55,0.75,Homo sapiens,Chucki
NMNH225032,Premolar,4,4,1,55,0.75,Homo sapiens,Chucki
NMNH226086,Anterior,4,12,0.333333333333333,34.6630451,0.75,Homo sapiens,Australian aboriginie
NMNH226086,Posterior,5,11,0.454545454545455,34.6630451,0.75,Homo sapiens,Australian aboriginie
NMNH226086,Premolar,3,8,0.375,34.6630451,0.75,Homo sapiens,Australian aboriginie
NMNH226087,Anterior,0,6,0,21.6430246,0.5,Homo sapiens,Australian aboriginie
NMNH226087,Posterior,0,6,0,21.6430246,0.5,Homo sapiens,Australian aboriginie
NMNH226087,Premolar,0,4,0,21.6430246,0.5,Homo sapiens,Australian aboriginie
NMNH226088,Anterior,0,6,0,41.1,0.5,Homo sapiens,Australian aboriginie
NMNH226088,Posterior,0,2,0,41.1,0.5,Homo sapiens,Australian aboriginie
NMNH226088,Premolar,0,4,0,41.1,0.5,Homo sapiens,Australian aboriginie
NMNH226089,Anterior,0,12,0,16.4350164,0.5,Homo sapiens,Australian aboriginie
NMNH226089,Posterior,0,12,0,16.4350164,0.5,Homo sapiens,Australian aboriginie
NMNH226089,Premolar,0,8,0,16.4350164,0.5,Homo sapiens,Australian aboriginie
NMNH226090,Anterior,0,12,0,19.0390205,0.25,Homo sapiens,Australian aboriginie
NMNH226090,Posterior,1,12,0.083333333333333,19.0390205,0.25,Homo sapiens,Australian aboriginie
NMNH226090,Premolar,0,7,0,19.0390205,0.25,Homo sapiens,Australian aboriginie
NMNH226092,Anterior,4,6,0.666666666666667,55,0.25,Homo sapiens,Australian aboriginie
NMNH226092,Posterior,6,6,1,55,0.25,Homo sapiens,Australian aboriginie
NMNH226092,Premolar,4,4,1,55,0.25,Homo sapiens,Australian aboriginie
NMNH227455,Anterior,0,12,0,11.6610089,0.5,Homo sapiens,Australian aboriginie
NMNH227455,Posterior,0,12,0,11.6610089,0.5,Homo sapiens,Australian aboriginie
NMNH227455,Premolar,0,8,0,11.6610089,0.5,Homo sapiens,Australian aboriginie
NMNH258483,Anterior,0,12,0,25.3320304,0.25,Homo sapiens,Australian aboriginie
NMNH258483,Posterior,0,12,0,25.3320304,0.25,Homo sapiens,Australian aboriginie
NMNH258483,Premolar,0,8,0,25.3320304,0.25,Homo sapiens,Australian aboriginie
NMNH278701,Anterior,8,12,0.666666666666667,28.3511096,0.25,Homo sapiens,Buriat
NMNH278701,Posterior,7,12,0.583333333333333,28.3511096,0.25,Homo sapiens,Buriat
NMNH278701,Premolar,4,8,0.5,28.3511096,0.25,Homo sapiens,Buriat
NMNH278702,Anterior,3,12,0.25,22.2605342,0.25,Homo sapiens,Buriat
NMNH278702,Posterior,5,11,0.454545454545455,22.2605342,0.25,Homo sapiens,Buriat
NMNH278702,Premolar,4,8,0.5,22.2605342,0.25,Homo sapiens,Buriat
NMNH278703,Anterior,0,12,0,40,0.25,Homo sapiens,Buriat
NMNH278703,Posterior,6,9,0.666666666666667,40,0.25,Homo sapiens,Buriat
NMNH278703,Premolar,0,8,0,40,0.25,Homo sapiens,Buriat
NMNH278704,Anterior,0,12,0,17.4388288,0.25,Homo sapiens,Buriat
NMNH278704,Posterior,0,12,0,17.4388288,0.25,Homo sapiens,Buriat
NMNH278704,Premolar,0,8,0,17.4388288,0.25,Homo sapiens,Buriat
NMNH278705,Anterior,10,12,0.833333333333333,55,0.25,Homo sapiens,Buriat
NMNH278705,Posterior,12,12,1,55,0.25,Homo sapiens,Buriat
NMNH278705,Premolar,6,8,0.75,55,0.25,Homo sapiens,Buriat
NMNH278706,Anterior,1,12,0.083333333333333,30.1275274,0.5,Homo sapiens,Buriat
NMNH278706,Posterior,5,12,0.416666666666667,30.1275274,0.5,Homo sapiens,Buriat
NMNH278706,Premolar,0,8,0,30.1275274,0.5,Homo sapiens,Buriat
NMNH278707,Anterior,5,12,0.416666666666667,27.8435616,0.75,Homo sapiens,Buriat
NMNH278707,Posterior,2,12,0.166666666666667,27.8435616,0.75,Homo sapiens,Buriat
NMNH278707,Premolar,0,8,0,27.8435616,0.75,Homo sapiens,Buriat
NMNH278708,Anterior,0,12,0,20.2303425,0.25,Homo sapiens,Buriat
NMNH278708,Posterior,0,12,0,20.2303425,0.25,Homo sapiens,Buriat
NMNH278708,Premolar,0,8,0,20.2303425,0.25,Homo sapiens,Buriat
NMNH278709,Anterior,6,12,0.5,17.1850548,0.25,Homo sapiens,Buriat
NMNH278709,Posterior,5,10,0.5,17.1850548,0.25,Homo sapiens,Buriat
NMNH278709,Premolar,5,8,0.625,17.1850548,0.25,Homo sapiens,Buriat
NMNH278710,Anterior,0,12,0,20.9916644,0.5,Homo sapiens,Buriat
NMNH278710,Posterior,0,12,0,20.9916644,0.5,Homo sapiens,Buriat
NMNH278710,Premolar,0,8,0,20.9916644,0.5,Homo sapiens,Buriat
NMNH278711,Anterior,0,12,0,33.426589,0.5,Homo sapiens,Buriat
NMNH278711,Posterior,2,11,0.181818181818182,33.426589,0.5,Homo sapiens,Buriat
NMNH278711,Premolar,0,8,0,33.426589,0.5,Homo sapiens,Buriat
NMNH278712,Anterior,0,11,0,31.6139178,0.25,Homo sapiens,Buriat
NMNH278712,Posterior,2,11,0.181818181818182,31.6139178,0.25,Homo sapiens,Buriat
NMNH278712,Premolar,1,8,0.125,31.6139178,0.25,Homo sapiens,Buriat
NMNH278713,Anterior,0,12,0,17.1850548,0.25,Homo sapiens,(Buriat) Chinese?
NMNH278713,Posterior,0,11,0,17.1850548,0.25,Homo sapiens,(Buriat) Chinese?
NMNH278713,Premolar,0,8,0,17.1850548,0.25,Homo sapiens,(Buriat) Chinese?
NMNH278716,Anterior,0,12,0,18.7076986,0.5,Homo sapiens,Buriat
NMNH278716,Posterior,0,12,0,18.7076986,0.5,Homo sapiens,Buriat
NMNH278716,Premolar,0,8,0,18.7076986,0.5,Homo sapiens,Buriat
NMNH283606,Anterior,0,12,0,27.5897877,0.75,Homo sapiens,Buriat
NMNH283606,Posterior,0,12,0,27.5897877,0.75,Homo sapiens,Buriat
NMNH283606,Premolar,0,8,0,27.5897877,0.75,Homo sapiens,Buriat
NMNH283607,Anterior,12,12,1,55,0.75,Homo sapiens,Buriat
NMNH283607,Posterior,8,8,1,55,0.75,Homo sapiens,Buriat
NMNH283607,Premolar,8,8,1,55,0.75,Homo sapiens,Buriat
NMNH283609a,Anterior,0,12,0,29.8737534,0.75,Homo sapiens,Buriat
NMNH283609a,Posterior,0,12,0,29.8737534,0.75,Homo sapiens,Buriat
NMNH283609a,Premolar,0,8,0,29.8737534,0.75,Homo sapiens,Buriat
NMNH283613,Anterior,0,12,0,25.3058219,0.75,Homo sapiens,Buriat
NMNH283613,Posterior,0,12,0,25.3058219,0.75,Homo sapiens,Buriat
NMNH283613,Premolar,0,8,0,25.3058219,0.75,Homo sapiens,Buriat
NMNH283615,Anterior,0,12,0,40,0.75,Homo sapiens,Buriat
NMNH283615,Posterior,1,12,0.083333333333333,40,0.75,Homo sapiens,Buriat
NMNH283615,Premolar,0,8,0,40,0.75,Homo sapiens,Buriat
NMNH329778,Anterior,0,12,0,18.6050198,0.25,Homo sapiens,Australian aboriginie
NMNH329778,Posterior,0,13,0,18.6050198,0.25,Homo sapiens,Australian aboriginie
NMNH329778,Premolar,0,8,0,18.6050198,0.25,Homo sapiens,Australian aboriginie
NMNH329779,Anterior,2,12,0.166666666666667,40.1730454,0.75,Homo sapiens,Australian aboriginie
NMNH329779,Posterior,0,12,0,40.1730454,0.75,Homo sapiens,Australian aboriginie
NMNH329779,Premolar,0,8,0,40.1730454,0.75,Homo sapiens,Australian aboriginie
NMNH330604,Anterior,0,12,0,21.4260243,0.75,Homo sapiens,Australian aboriginie
NMNH330604,Posterior,0,12,0,21.4260243,0.75,Homo sapiens,Australian aboriginie
NMNH330604,Premolar,0,8,0,21.4260243,0.75,Homo sapiens,Australian aboriginie
NMNH330605,Anterior,0,6,0,40,0.75,Homo sapiens,Australian aboriginie
NMNH330605,Posterior,2,3,0.666666666666667,40,0.75,Homo sapiens,Australian aboriginie
NMNH330605,Premolar,0,4,0,40,0.75,Homo sapiens,Australian aboriginie
NMNH330606,Anterior,0,6,0,40,0.25,Homo sapiens,Australian aboriginie
NMNH330606,Posterior,2,4,0.5,40,0.25,Homo sapiens,Australian aboriginie
NMNH330606,Premolar,1,4,0.25,40,0.25,Homo sapiens,Australian aboriginie
NMNH330607,Anterior,2,3,0.666666666666667,34.7480369,0.5,Homo sapiens,Australian aboriginie
NMNH330607,Posterior,0,3,0,34.7480369,0.5,Homo sapiens,Australian aboriginie
NMNH330607,Premolar,1,2,0.5,34.7480369,0.5,Homo sapiens,Australian aboriginie
NMNH331242,Anterior,2,12,0.166666666666667,31.40804,0.75,Homo sapiens,Australian aboriginie
NMNH331242,Posterior,0,12,0,31.40804,0.75,Homo sapiens,Australian aboriginie
NMNH331242,Premolar,0,8,0,31.40804,0.75,Homo sapiens,Australian aboriginie
NMNH331243,Anterior,0,12,0,39.0880437,0.75,Homo sapiens,Australian aboriginie
NMNH331243,Posterior,0,12,0,39.0880437,0.75,Homo sapiens,Australian aboriginie
NMNH331243,Premolar,0,8,0,39.0880437,0.75,Homo sapiens,Australian aboriginie
NMNH344711,Anterior,0,12,0,33.1440427,0.75,Homo sapiens,Australian aboriginie
NMNH344711,Posterior,1,12,0.083333333333333,33.1440427,0.75,Homo sapiens,Australian aboriginie
NMNH344711,Premolar,1,8,0.125,33.1440427,0.75,Homo sapiens,Australian aboriginie
NMNH344712,Anterior,0,11,0,24.0300284,0.5,Homo sapiens,Australian aboriginie
NMNH344712,Posterior,0,12,0,24.0300284,0.5,Homo sapiens,Australian aboriginie
NMNH344712,Premolar,0,7,0,24.0300284,0.5,Homo sapiens,Australian aboriginie
NMNH344713,Anterior,0,6,0,33.7950437,0.25,Homo sapiens,Australian aboriginie
NMNH344713,Posterior,0,6,0,33.7950437,0.25,Homo sapiens,Australian aboriginie
NMNH344713,Premolar,2,4,0.5,33.7950437,0.25,Homo sapiens,Australian aboriginie
NMNH344714,Anterior,0,12,0,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH344714,Posterior,0,12,0,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH344714,Premolar,0,8,0,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH344715,Anterior,0,12,0,32.4930417,0.25,Homo sapiens,Australian aboriginie
NMNH344715,Posterior,2,12,0.166666666666667,32.4930417,0.25,Homo sapiens,Australian aboriginie
NMNH344715,Premolar,0,8,0,32.4930417,0.25,Homo sapiens,Australian aboriginie
NMNH350096,Anterior,0,12,0,36.3990478,0.75,Homo sapiens,Australian aboriginie
NMNH350096,Posterior,0,12,0,36.3990478,0.75,Homo sapiens,Australian aboriginie
NMNH350096,Premolar,0,8,0,36.3990478,0.75,Homo sapiens,Australian aboriginie
NMNH350097,Anterior,0,12,0,26.8510328,0.75,Homo sapiens,Australian aboriginie
NMNH350097,Posterior,0,12,0,26.8510328,0.75,Homo sapiens,Australian aboriginie
NMNH350097,Premolar,0,8,0,26.8510328,0.75,Homo sapiens,Australian aboriginie
NMNH350098,Anterior,0,12,0,24.6086959,0.75,Homo sapiens,Australian aboriginie
NMNH350098,Posterior,0,12,0,24.6086959,0.75,Homo sapiens,Australian aboriginie
NMNH350098,Premolar,0,8,0,24.6086959,0.75,Homo sapiens,Australian aboriginie
NMNH380429,Anterior,9,12,0.75,27.417015,0.75,Homo sapiens,Australian aboriginie
NMNH380429,Posterior,9,11,0.818181818181818,27.417015,0.75,Homo sapiens,Australian aboriginie
NMNH380429,Premolar,8,8,1,27.417015,0.75,Homo sapiens,Australian aboriginie
NMNH380430,Anterior,4,12,0.333333333333333,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH380430,Posterior,5,12,0.416666666666667,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH380430,Premolar,0,8,0,29.8890376,0.25,Homo sapiens,Australian aboriginie
NMNH380431,Anterior,9,12,0.75,51.9,0.75,Homo sapiens,Australian aboriginie
NMNH380431,Posterior,9,12,0.75,51.9,0.75,Homo sapiens,Australian aboriginie
NMNH380431,Premolar,5,8,0.625,51.9,0.75,Homo sapiens,Australian aboriginie
NMNH380447,Anterior,0,12,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
NMNH380447,Posterior,2,12,0.166666666666667,23.3790273,0.75,Homo sapiens,Australian aboriginie
NMNH380447,Premolar,1,8,0.125,23.3790273,0.75,Homo sapiens,Australian aboriginie
NMNH380448,Anterior,0,12,0,15.7840154,0.25,Homo sapiens,Australian aboriginie
NMNH380448,Posterior,0,12,0,15.7840154,0.25,Homo sapiens,Australian aboriginie
NMNH380448,Premolar,0,8,0,15.7840154,0.25,Homo sapiens,Australian aboriginie
NMNH380449,Anterior,1,6,0.166666666666667,25.259697,0.75,Homo sapiens,Australian aboriginie
NMNH380449,Posterior,0,6,0,25.259697,0.75,Homo sapiens,Australian aboriginie
NMNH380449,Premolar,0,4,0,25.259697,0.75,Homo sapiens,Australian aboriginie
NMNH380450,Anterior,1,6,0.166666666666667,28.5870355,0.75,Homo sapiens,Australian aboriginie
NMNH380450,Posterior,0,6,0,28.5870355,0.75,Homo sapiens,Australian aboriginie
NMNH380450,Premolar,0,4,0,28.5870355,0.75,Homo sapiens,Australian aboriginie
NMNH380451,Anterior,1,6,0.166666666666667,38.2200424,0.75,Homo sapiens,Australian aboriginie
NMNH380451,Posterior,1,7,0.142857142857143,38.2200424,0.75,Homo sapiens,Australian aboriginie
NMNH380451,Premolar,0,4,0,38.2200424,0.75,Homo sapiens,Australian aboriginie
NMNH380452,Anterior,0,6,0,31.1910396,0.75,Homo sapiens,Australian aboriginie
NMNH380452,Posterior,0,6,0,31.1910396,0.75,Homo sapiens,Australian aboriginie
NMNH380452,Premolar,0,4,0,31.1910396,0.75,Homo sapiens,Australian aboriginie
NMNH380453,Anterior,0,12,0,32.2760413,0.75,Homo sapiens,Australian aboriginie
NMNH380453,Posterior,0,12,0,32.2760413,0.75,Homo sapiens,Australian aboriginie
NMNH380453,Premolar,0,8,0,32.2760413,0.75,Homo sapiens,Australian aboriginie
NMNH380464,Anterior,0,12,0,33.7950437,0.75,Homo sapiens,Australian aboriginie
NMNH380464,Posterior,0,12,0,33.7950437,0.75,Homo sapiens,Australian aboriginie
NMNH380464,Premolar,0,8,0,33.7950437,0.75,Homo sapiens,Australian aboriginie
NMNH380466,Anterior,0,9,0,37.2670492,0.25,Homo sapiens,Australian aboriginie
NMNH380466,Posterior,0,9,0,37.2670492,0.25,Homo sapiens,Australian aboriginie
NMNH380466,Premolar,0,6,0,37.2670492,0.25,Homo sapiens,Australian aboriginie
PMN1389,Anterior,0,6,0,28.5870355,0.75,Homo sapiens,Australian aboriginie
PMN1389,Posterior,0,6,0,28.5870355,0.75,Homo sapiens,Australian aboriginie
PMN1389,Premolar,0,4,0,28.5870355,0.75,Homo sapiens,Australian aboriginie
PMN1390,Anterior,0,12,0,23.3790273,0.25,Homo sapiens,Australian aboriginie
PMN1390,Posterior,0,12,0,23.3790273,0.25,Homo sapiens,Australian aboriginie
PMN1390,Premolar,0,8,0,23.3790273,0.25,Homo sapiens,Australian aboriginie
PMN1496,Anterior,0,6,0,25.9830314,0.75,Homo sapiens,Australian aboriginie
PMN1496,Posterior,0,6,0,25.9830314,0.75,Homo sapiens,Australian aboriginie
PMN1496,Premolar,0,4,0,25.9830314,0.75,Homo sapiens,Australian aboriginie
PMN1497,Anterior,0,6,0,25.1150301,0.75,Homo sapiens,Australian aboriginie
PMN1497,Posterior,0,6,0,25.1150301,0.75,Homo sapiens,Australian aboriginie
PMN1497,Premolar,0,4,0,25.1150301,0.75,Homo sapiens,Australian aboriginie
PMN3064,Anterior,0,6,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
PMN3064,Posterior,0,5,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
PMN3064,Premolar,0,4,0,23.3790273,0.75,Homo sapiens,Australian aboriginie
PMN3064A,Anterior,0,12,0,37.7860417,0.75,Homo sapiens,Australian aboriginie
PMN3064A,Posterior,0,12,0,37.7860417,0.75,Homo sapiens,Australian aboriginie
PMN3064A,Premolar,0,8,0,37.7860417,0.75,Homo sapiens,Australian aboriginie
PMN3065,Anterior,0,6,0,28.2850164,0.5,Homo sapiens,Australian aboriginie
PMN3065,Posterior,0,6,0,28.2850164,0.5,Homo sapiens,Australian aboriginie
PMN3065,Premolar,0,4,0,28.2850164,0.5,Homo sapiens,Australian aboriginie
PMN7459,Anterior,4,12,0.333333333333333,25.5490307,0.75,Homo sapiens,Australian aboriginie
PMN7459,Posterior,1,12,0.083333333333333,25.5490307,0.75,Homo sapiens,Australian aboriginie
PMN7459,Premolar,0,8,0,25.5490307,0.75,Homo sapiens,Australian aboriginie
UCD2(1)b,Anterior,0,8,0,37.7132289,0.5,Homo sapiens,Native Californian
UCD2(1)b,Posterior,0,9,0,37.7132289,0.5,Homo sapiens,Native Californian
UCD2(1)b,Premolar,0,6,0,37.7132289,0.5,Homo sapiens,Native Californian
UCD2(10.1)b,Anterior,2,12,0.166666666666667,37.3306024,0.5,Homo sapiens,Native Californian
UCD2(10.1)b,Posterior,1,11,0.090909090909091,37.3306024,0.5,Homo sapiens,Native Californian
UCD2(10.1)b,Premolar,2,8,0.25,37.3306024,0.5,Homo sapiens,Native Californian
UCD2(16)b,Anterior,0,12,0,36.9479759,0.5,Homo sapiens,Native Californian
UCD2(16)b,Posterior,1,12,0.083333333333333,36.9479759,0.5,Homo sapiens,Native Californian
UCD2(16)b,Premolar,0,8,0,36.9479759,0.5,Homo sapiens,Native Californian
UCD2(2)b,Anterior,0,11,0,25.9155783,0.5,Homo sapiens,Native Californian
UCD2(2)b,Posterior,0,11,0,25.9155783,0.5,Homo sapiens,Native Californian
UCD2(2)b,Premolar,0,8,0,25.9155783,0.5,Homo sapiens,Native Californian
UCD2(3a)b,Anterior,0,12,0,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(3a)b,Posterior,1,10,0.1,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(3a)b,Premolar,0,8,0,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(6)b,Anterior,0,12,0,36.1827229,0.5,Homo sapiens,Native Californian
UCD2(6)b,Posterior,0,12,0,36.1827229,0.5,Homo sapiens,Native Californian
UCD2(6)b,Premolar,0,8,0,36.1827229,0.5,Homo sapiens,Native Californian
UCD2(8)b,Anterior,1,12,0.083333333333333,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(8)b,Posterior,2,12,0.166666666666667,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(8)b,Premolar,2,8,0.25,40.3916145,0.5,Homo sapiens,Native Californian
UCD2(L-23-1)b,Anterior,1,13,0.076923076923077,33.8869639,0.5,Homo sapiens,Native Californian
UCD2(L-23-1)b,Posterior,0,12,0,33.8869639,0.5,Homo sapiens,Native Californian
UCD2(L-23-1)b,Premolar,0,8,0,33.8869639,0.5,Homo sapiens,Native Californian
UVS1,Anterior,0,12,0,22.1568264,0.75,Homo sapiens,Khoi-San
UVS1,Posterior,0,12,0,22.1568264,0.75,Homo sapiens,Khoi-San
UVS1,Premolar,0,8,0,22.1568264,0.75,Homo sapiens,Khoi-San
UVS10,Anterior,0,12,0,24.7839144,0.75,Homo sapiens,Khoi-San
UVS10,Posterior,0,12,0,24.7839144,0.75,Homo sapiens,Khoi-San
UVS10,Premolar,0,8,0,24.7839144,0.75,Homo sapiens,Khoi-San
UVS101,Anterior,0,12,0,21.7815281,0.25,Homo sapiens,Khoi-San
UVS101,Posterior,0,12,0,21.7815281,0.25,Homo sapiens,Khoi-San
UVS101,Premolar,0,8,0,21.7815281,0.25,Homo sapiens,Khoi-San
UVS102,Anterior,0,12,0,27.0357042,0.25,Homo sapiens,Khoi-San
UVS102,Posterior,0,12,0,27.0357042,0.25,Homo sapiens,Khoi-San
UVS102,Premolar,0,8,0,27.0357042,0.25,Homo sapiens,Khoi-San
UVS104,Anterior,0,12,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS104,Posterior,0,12,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS104,Premolar,0,8,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS105,Anterior,0,9,0,41.1374939,0.25,Homo sapiens,Khoi-San
UVS105,Posterior,3,10,0.3,41.1374939,0.25,Homo sapiens,Khoi-San
UVS105,Premolar,2,8,0.25,41.1374939,0.25,Homo sapiens,Khoi-San
UVS119,Anterior,0,6,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS119,Posterior,0,6,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS119,Premolar,0,4,0,21.7815281,0.75,Homo sapiens,Khoi-San
UVS12,Anterior,0,6,0,28.5368973,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS12,Posterior,0,6,0,28.5368973,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS12,Premolar,0,4,0,28.5368973,0.75,Homo sapiens,Khoi-San or bushman half-caste
UVS125,Anterior,10,12,0.833333333333333,34.7,0.25,Homo sapiens,Khoi-San
UVS125,Posterior,12,12,1,34.7,0.25,Homo sapiens,Khoi-San
UVS125,Premolar,8,8,1,34.7,0.25,Homo sapiens,Khoi-San
UVS142,Anterior,0,12,0,17.6532469,0.25,Homo sapiens,Khoi-San
UVS142,Posterior,0,12,0,17.6532469,0.25,Homo sapiens,Khoi-San
